,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,cotton_area,Corn_area,SORGHUM_ACRES,precipitation_cm,Latitude,Longitude,CO2,N2O
1945,COUNTY,MINNESOTA,27,NORTHWEST,10,BECKER,5,0,59859,0,69.3,46.9298236,-95.6761851,7731.836551,396666.8847
1946,COUNTY,MINNESOTA,27,NORTHWEST,10,CLAY,27,0,159122,0,69.3,46.8994904,-96.5088202,20553.38872,2802673.655
1947,COUNTY,MINNESOTA,27,NORTHWEST,10,CLEARWATER,29,0,3992,0,69.3,47.5643825,-95.3747844,515.6366045,1769.209186
1948,COUNTY,MINNESOTA,27,NORTHWEST,10,KITTSON,69,0,18449,0,69.3,48.7709208,-96.8074141,2383.010951,37697.31146
1949,COUNTY,MINNESOTA,27,NORTHWEST,10,MAHNOMEN,87,0,49366,0,69.3,47.3313602,-95.8142911,6376.482119,269799.8058
1950,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,48.3605336,-96.381968,7212.712424,345194.7567
1951,COUNTY,MINNESOTA,27,NORTHWEST,10,NORMAN,107,0,94013,0,69.3,47.3194344,-96.4625779,12143.42287,978387.3961
1952,COUNTY,MINNESOTA,27,NORTHWEST,10,PENNINGTON,113,0,9725,0,69.3,48.0513335,-96.0829271,1256.153802,10480.93788
1953,COUNTY,MINNESOTA,27,NORTHWEST,10,POLK,119,0,91599,0,69.3,47.6554613,-96.4193484,11831.61256,928790.9383
1954,COUNTY,MINNESOTA,27,NORTHWEST,10,RED LAKE,125,0,21089,0,69.3,47.8605178,-96.0988343,2724.013114,49253.934
1955,COUNTY,MINNESOTA,27,NORTHWEST,10,ROSEAU,135,0,12289,0,69.3,48.7710371,-95.7697882,1587.339237,16731.73539
1956,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BLUE EARTH,13,0,168936,0,69.3,44.0109722,-94.0560643,21821.03843,3159035.905
1957,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BROWN,15,0,150466,0,69.3,44.2350232,-94.6955051,19435.31496,2506055.772
1958,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FARIBAULT,43,0,197833,0,69.3,43.6647961,-93.9510501,25553.59128,4332145.773
1959,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FREEBORN,47,0,189595,0,69.3,43.6763617,-93.3501681,24489.50953,3978876.931
1960,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,LE SUEUR,79,0,95406,0,69.3,44.3771652,-93.711443,12323.35318,1007594.025
1961,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,MARTIN,91,0,241276,0,69.3,43.6564337,-94.5498419,31165.01438,6443606.884
1962,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,NICOLLET,103,0,123854,0,69.3,44.3380412,-94.2362169,15997.90982,1698015.247
1963,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,RICE,131,0,86122,0,69.3,44.3413376,-93.2865484,11124.16224,821047.6827
1964,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,STEELE,147,0,119624,0,69.3,44.0137336,-93.2203671,15451.53136,1584016.341
1965,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WASECA,161,0,113225,0,69.3,44.0172242,-93.5885717,14624.98861,1419090.743
1966,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WATONWAN,165,0,123668,0,69.3,43.9736055,-94.6370354,15973.88467,1692919.275
1967,COUNTY,MINNESOTA,27,SOUTHEAST,90,DAKOTA,37,0,103411,0,69.3,44.666655,-93.044911,13357.33891,1183759.301
1968,COUNTY,MINNESOTA,27,SOUTHEAST,90,DODGE,39,0,123561,0,69.3,44.0175404,-92.8678406,15960.06375,1689991.192
1969,COUNTY,MINNESOTA,27,SOUTHEAST,90,FILLMORE,45,0,136887,0,69.3,43.6466588,-92.0636359,17681.34967,2074158.155
1970,COUNTY,MINNESOTA,27,SOUTHEAST,90,GOODHUE,49,0,153611,0,69.3,44.396973,-92.7175627,19841.54671,2611908.119
1971,COUNTY,MINNESOTA,27,SOUTHEAST,90,HOUSTON,55,0,43258,0,69.3,43.6624222,-91.4685617,5587.527114,207173.2644
1972,COUNTY,MINNESOTA,27,SOUTHEAST,90,MOWER,99,0,210179,0,69.3,43.6832277,-92.753704,27148.29306,4889705.074
1973,COUNTY,MINNESOTA,27,SOUTHEAST,90,OLMSTED,109,0,110854,0,69.3,43.9997437,-92.3767816,14318.7325,1360282.91
1974,COUNTY,MINNESOTA,27,SOUTHEAST,90,WABASHA,157,0,68810,0,69.3,44.2767596,-92.2018164,8888.014719,524153.7377
1975,COUNTY,MINNESOTA,27,SOUTHEAST,90,WINONA,169,0,72401,0,69.3,43.9582272,-91.7807784,9351.855161,580284.4057
1976,COUNTY,MINNESOTA,27,SOUTHWEST,70,COTTONWOOD,33,0,169117,0,69.3,44.019068,-95.1658845,21844.41775,3165808.543
1977,COUNTY,MINNESOTA,27,SOUTHWEST,70,JACKSON,63,0,159138,0,69.3,43.670011,-95.1500626,20555.4554,2803237.289
1978,COUNTY,MINNESOTA,27,SOUTHWEST,70,LINCOLN,81,0,115033,0,69.3,44.4020631,-96.2627763,14858.52343,1464770.782
1979,COUNTY,MINNESOTA,27,SOUTHWEST,70,LYON,83,0,177305,0,69.3,44.3880733,-95.8287296,22902.04112,3479770.808
1980,COUNTY,MINNESOTA,27,SOUTHWEST,70,MURRAY,101,0,168160,0,69.3,44.017855,-95.7615205,21720.80446,3130081.817
1981,COUNTY,MINNESOTA,27,SOUTHWEST,70,NOBLES,105,0,185989,0,69.3,43.6634212,-95.7527672,24023.73157,3828968.598
1982,COUNTY,MINNESOTA,27,SOUTHWEST,70,PIPESTONE,117,0,94639,0,69.3,44.0270012,-96.2566582,12224.28172,991459.4139
1983,COUNTY,MINNESOTA,27,SOUTHWEST,70,REDWOOD,127,0,232908,0,69.3,44.3788613,-95.2532373,30084.14085,6004410.638
1984,COUNTY,MINNESOTA,27,SOUTHWEST,70,ROCK,133,0,127899,0,69.3,43.6733632,-96.2574328,16520.39231,1810733.191
1985,COUNTY,MINNESOTA,27,WEST CENTRAL,40,BIG STONE,11,0,96272,0,69.3,45.385266,-96.3557364,12435.21222,1025967.724
1986,COUNTY,MINNESOTA,27,WEST CENTRAL,40,CHIPPEWA,23,0,141971,0,69.3,45.027661,-95.5314914,18338.03717,2231081.116
1987,COUNTY,MINNESOTA,27,WEST CENTRAL,40,DOUGLAS,41,0,63660,0,69.3,45.9340479,-95.4627651,8222.802165,448636.9501
1988,COUNTY,MINNESOTA,27,WEST CENTRAL,40,GRANT,51,0,122615,0,69.3,45.9358795,-96.0272071,15837.87131,1664213.905
1989,COUNTY,MINNESOTA,27,WEST CENTRAL,40,LAC QUI PARLE,73,0,163114,0,69.3,44.986426,-96.2024907,21069.02533,2945057.228
1990,COUNTY,MINNESOTA,27,WEST CENTRAL,40,OTTER TAIL,111,0,168402,0,69.3,46.4184196,-95.713142,21752.06299,3139097.01
1991,COUNTY,MINNESOTA,27,WEST CENTRAL,40,POPE,121,0,115033,0,69.3,45.5850258,-95.4469471,14858.52343,1464770.782
1992,COUNTY,MINNESOTA,27,WEST CENTRAL,40,STEVENS,149,0,124239,0,69.3,45.5837016,-95.9946194,16047.63931,1708587.691
1993,COUNTY,MINNESOTA,27,WEST CENTRAL,40,SWIFT,151,0,148393,0,69.3,45.2797223,-95.6898654,19167.55077,2437481.34
1994,COUNTY,MINNESOTA,27,WEST CENTRAL,40,TRAVERSE,155,0,138917,0,69.3,45.7836323,-96.4215265,17943.55967,2136130.032
1995,COUNTY,MINNESOTA,27,WEST CENTRAL,40,WILKIN,167,0,115407,0,69.3,46.3258354,-96.4586194,14906.83207,1474310.407
1996,COUNTY,MINNESOTA,27,WEST CENTRAL,40,YELLOW MEDICINE,173,0,158044,0,69.3,44.7198536,-95.8533555,20414.14617,2764829.314
1997,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27,0,310,0,39,47.2128617,-109.2175566,40.04192069,11.05327878
1998,COUNTY,MONTANA,30,CENTRAL,50,JUDITH BASIN,45,0,0,0,39,47.0159821,-110.2261158,0,0
1999,COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49,0,0,0,39,47.2117026,-112.4768049,0,0
2000,COUNTY,MONTANA,30,CENTRAL,50,MUSSELSHELL,65,0,0,0,39,46.4728903,-108.4473635,0,0
2001,COUNTY,MONTANA,30,CENTRAL,50,PETROLEUM,69,0,0,0,39,47.0606518,-108.2769626,0,0
2002,COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107,0,0,0,39,46.4335302,-109.8498047,0,0
2003,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,0,153,0,39,48.4023938,-108.9664413,19.76262537,2.79662377
2004,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,0,2768,0,39,47.8835499,-110.367651,357.5356015,851.7504244
2005,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41,0,0,120,39,48.6655784,-110.2107103,10.30628911,0.373810401
2006,COUNTY,MONTANA,30,NORTH CENTRAL,20,LIBERTY,51,0,0,0,39,48.5608235,-111.0465825,0,0
2007,COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,0,353,0,39,48.3541037,-107.9275256,45.59612259,14.26652506
2008,COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,0,3541,0,39,48.2443094,-112.1206742,457.3820683,1392.572151
2009,COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,19,0,0,0,39,48.7710629,-105.5123296,0,0
2010,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,0,3371,0,39,47.2416708,-104.9259088,435.4235957,1262.287287
2011,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,0,847,0,39,47.2403675,-106.9487371,109.4048607,80.54312411
2012,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,0,4012,0,39,47.5823259,-105.8467942,518.2199542,1786.954123
2013,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,0,5367,0,39,47.8314138,-104.559421,693.2418979,3195.388899
2014,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,0,460,0,39,48.3069516,-104.9709901,59.41704361,24.03873143
2015,COUNTY,MONTANA,30,NORTHEAST,30,SHERIDAN,91,0,1620,0,39,48.7625919,-104.5154683,209.2513275,292.6526803
2016,COUNTY,MONTANA,30,NORTHEAST,30,VALLEY,105,0,1224,0,39,48.3564433,-106.615665,158.101003,167.4671118
2017,COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,29,0,0,0,39,48.3840879,-113.972144,0,0
2018,COUNTY,MONTANA,30,NORTHWEST,10,LAKE,47,0,0,0,39,47.7142864,-114.1204325,0,0
2019,COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,63,0,0,0,39,46.8701049,-113.995267,0,0
2020,COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,81,0,850,0,39,46.0757223,-114.1139453,109.7923632,81.11064117
2021,COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,89,0,0,0,39,47.6801812,-115.1769538,0,0
2022,COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3,0,1841,0,39,45.4608548,-107.5152896,237.7973419,377.6086761
2023,COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,0,3712,0,39,45.2050058,-109.1434792,479.4697084,1530.077403
2024,COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,0,1414,0,39,45.6540259,-109.3579352,182.6428254,223.1987819
2025,COUNTY,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103,0,1558,0,39,46.1833795,-107.2625484,201.2429433,270.7609065
2026,COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,0,8068,0,39,45.9645464,-108.276076,1042.123278,7215.458569
2027,COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,11,0,787,0,39,45.4812219,-104.5596687,101.6548116,69.61116266
2028,COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,17,0,2688,0,39,46.2426088,-105.5692958,347.2022026,803.332197
2029,COUNTY,MONTANA,30,SOUTHEAST,90,FALLON,25,0,5442,0,39,46.3291957,-104.4366483,702.9294594,3285.217241
2030,COUNTY,MONTANA,30,SOUTHEAST,90,PRAIRIE,79,0,956,0,39,46.8103971,-105.3390398,123.4841167,102.4417363
2031,COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,87,0,778,0,39,46.3894251,-106.6296053,100.4923042,68.04010227
2032,COUNTY,MONTANA,30,SOUTHEAST,90,WIBAUX,109,0,1114,0,39,46.910018,-104.2215171,143.8925795,138.8539303
2033,COUNTY,MONTANA,30,SOUTHWEST,70,BEAVERHEAD,1,0,0,0,39,45.1708403,-112.9537553,0,0
2034,COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,31,0,227,0,39,45.4868491,-111.1967693,29.32101935,6.00848369
2035,COUNTY,NEBRASKA,31,CENTRAL,50,BUFFALO,19,0,180210,451,59.9,40.8421618,-99.0845451,23316.00714,3594731.062
2036,COUNTY,NEBRASKA,31,CENTRAL,50,CUSTER,41,0,229451,1369,59.9,41.4022198,-99.7272241,29755.18644,5827523.355
2037,COUNTY,NEBRASKA,31,CENTRAL,50,DAWSON,47,0,168874,826,59.9,40.8776438,-99.8505693,21883.97167,3156728.842
2038,COUNTY,NEBRASKA,31,CENTRAL,50,GREELEY,77,0,74757,0,59.9,41.5595746,-98.5300914,9656.173759,618661.6628
2039,COUNTY,NEBRASKA,31,CENTRAL,50,HALL,79,0,199601,1195,59.9,40.8627335,-98.5122907,25884.59286,4409943.357
2040,COUNTY,NEBRASKA,31,CENTRAL,50,HOWARD,93,0,98472,266,59.9,41.227424,-98.5174349,12742.2263,1073392.536
2041,COUNTY,NEBRASKA,31,CENTRAL,50,SHERMAN,163,0,78614,0,59.9,41.2206877,-98.99384,10154.37275,684141.2909
2042,COUNTY,NEBRASKA,31,CENTRAL,50,VALLEY,175,0,76415,843,59.9,41.5595723,-98.9805484,9942.735132,646417.3234
2043,COUNTY,NEBRASKA,31,EAST,60,BUTLER,23,0,150447,244,59.9,41.2142454,-97.1384119,19453.8169,2505424.142
2044,COUNTY,NEBRASKA,31,EAST,60,CASS,25,0,141791,0,59.9,40.9017313,-96.1922102,18314.78702,2225427.526
2045,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,0,115822,315,59.9,41.5738643,-97.0828487,14987.49058,1484933.948
2046,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,0,158901,0,59.9,41.58577,-96.6789773,20524.84271,2794894.251
2047,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,0,35704,0,59.9,41.2954112,-96.1415672,4611.795924,141143.3341
2048,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,0,190914,370,59.9,40.8569853,-98.0470062,24691.65917,4034431.81
2049,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,0,156158,604,59.9,40.9515685,-96.6909842,20222.41128,2699244.193
2050,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,0,109141,198,59.9,41.1650536,-98.0531937,14114.47398,1318570.596
2051,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,0,80439,152,59.9,41.3947359,-98.002421,10403.15805,716272.2872
2052,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,0,172895,290,59.9,41.5385375,-97.5413664,22357.31938,3308830.462
2053,COUNTY,NEBRASKA,31,EAST,60,POLK,143,0,115514,450,59.9,41.1893645,-97.570244,14959.30157,1477048.948
2054,COUNTY,NEBRASKA,31,EAST,60,SARPY,153,0,40793,0,59.9,41.1193462,-96.093081,5269.129261,184238.1198
2055,COUNTY,NEBRASKA,31,EAST,60,SAUNDERS,155,0,209388,65,59.9,41.2260007,-96.6520834,27051.70415,4852971.132
2056,COUNTY,NEBRASKA,31,EAST,60,SEWARD,159,0,145119,3208,59.9,40.8695533,-97.1706676,19020.17788,2331271.868
2057,COUNTY,NEBRASKA,31,EAST,60,WASHINGTON,177,0,97790,0,59.9,41.5407766,-96.246548,12631.28847,1058575.29
2058,COUNTY,NEBRASKA,31,EAST,60,YORK,185,0,205988,1256,59.9,40.871617,-97.6001401,26714.82462,4696676.888
2059,COUNTY,NEBRASKA,31,NORTH,20,ARTHUR,5,0,2707,0,59.9,41.5721288,-101.6974898,349.6563849,814.703245
2060,COUNTY,NEBRASKA,31,NORTH,20,BLAINE,9,0,2098,0,59.9,41.9195837,-99.979237,270.9933858,490.0005591
2061,COUNTY,NEBRASKA,31,NORTH,20,BOYD,15,0,43129,814,59.9,42.916011,-98.7614212,5640.775503,205950.5264
2062,COUNTY,NEBRASKA,31,NORTH,20,BROWN,17,0,26413,0,59.9,42.4068829,-99.9120353,3411.70081,77252.76431
2063,COUNTY,NEBRASKA,31,NORTH,20,CHERRY,31,0,24821,150,59.9,42.5560174,-101.1503042,3218.949034,68223.39285
2064,COUNTY,NEBRASKA,31,NORTH,20,GARFIELD,71,0,11579,0,59.9,41.895743,-99.0097985,1495.630322,14855.12453
2065,COUNTY,NEBRASKA,31,NORTH,20,HOLT,89,0,185409,1226,59.9,42.4304452,-98.7540783,24054.11035,3805149.439
2066,COUNTY,NEBRASKA,31,NORTH,20,HOOKER,91,0,0,0,59.9,41.9078471,-101.1572302,0,0
2067,COUNTY,NEBRASKA,31,NORTH,20,KEYA PAHA,103,0,18009,455,59.9,42.8866032,-99.6995454,2365.25527,35924.87142
2068,COUNTY,NEBRASKA,31,NORTH,20,LOGAN,113,0,12768,0,59.9,41.5590057,-100.5030548,1649.210463,18060.82405
2069,COUNTY,NEBRASKA,31,NORTH,20,LOUP,115,0,4326,396,59.9,41.9075834,-99.4608177,592.789299,2080.004095
2070,COUNTY,NEBRASKA,31,NORTH,20,MCPHERSON,117,0,1741,0,59.9,41.5621689,-101.082432,224.8805933,337.8277909
2071,COUNTY,NEBRASKA,31,NORTH,20,ROCK,149,0,20333,0,59.9,42.4152603,-99.456071,2626.362495,45786.89203
2072,COUNTY,NEBRASKA,31,NORTH,20,THOMAS,171,0,0,0,59.9,41.9116541,-100.5558924,0,0
2073,COUNTY,NEBRASKA,31,NORTH,20,WHEELER,183,0,23074,0,59.9,41.8998069,-98.5309487,2980.410574,58959.4229
2074,COUNTY,NEBRASKA,31,NORTHEAST,30,ANTELOPE,3,0,167586,0,59.9,42.1864809,-98.0716943,21646.66233,3108750.514
2075,COUNTY,NEBRASKA,31,NORTHEAST,30,BOONE,11,0,161778,0,59.9,41.7103804,-98.0544842,20896.45757,2897013.064
2076,COUNTY,NEBRASKA,31,NORTHEAST,30,BURT,21,0,127768,0,59.9,41.855662,-96.3357902,16503.47136,1807025.995
2077,COUNTY,NEBRASKA,31,NORTHEAST,30,CEDAR,27,0,187446,0,59.9,42.5947161,-97.2399373,24211.9286,3889192.324
2078,COUNTY,NEBRASKA,31,NORTHEAST,30,CUMING,39,0,157235,88,59.9,41.9233919,-96.7921475,20317.20762,2736597.704
2079,COUNTY,NEBRASKA,31,NORTHEAST,30,DAKOTA,43,0,72655,0,59.9,42.4049316,-96.5677015,9384.663703,584362.7577
2080,COUNTY,NEBRASKA,31,NORTHEAST,30,DIXON,51,0,104638,0,59.9,42.4351249,-96.8792569,13515.82741,1212015.548
2081,COUNTY,NEBRASKA,31,NORTHEAST,30,KNOX,107,0,122054,100,59.9,42.6206698,-97.8901445,15773.99692,1649021.231
2082,COUNTY,NEBRASKA,31,NORTHEAST,30,MADISON,119,0,140001,50,59.9,41.9064942,-97.5961512,18087.87151,2169596.125
2083,COUNTY,NEBRASKA,31,NORTHEAST,30,PIERCE,139,0,130381,0,59.9,42.2591262,-97.6036812,16840.98601,1881689.645
2084,COUNTY,NEBRASKA,31,NORTHEAST,30,STANTON,167,0,89442,0,59.9,41.9220687,-97.2141158,11552.99829,885565.924
2085,COUNTY,NEBRASKA,31,NORTHEAST,30,THURSTON,173,0,95919,0,59.9,42.1837827,-96.5394986,12389.6161,1018458.17
2086,COUNTY,NEBRASKA,31,NORTHEAST,30,WAYNE,179,0,123355,0,59.9,42.1941294,-97.169623,15933.45525,1684361.084
2087,COUNTY,NEBRASKA,31,NORTHWEST,10,BANNER,7,0,23659,0,59.9,41.5563598,-103.7384513,3055.973554,61986.13631
2088,COUNTY,NEBRASKA,31,NORTHWEST,10,BOX BUTTE,13,0,73378,0,59.9,42.2130279,-103.0700157,9478.051795,596049.7928
2089,COUNTY,NEBRASKA,31,NORTHWEST,10,CHEYENNE,33,0,51059,8309,59.9,41.2053619,-102.9796713,7308.787308,289650.2973
2090,COUNTY,NEBRASKA,31,NORTHWEST,10,DAWES,45,0,9547,150,59.9,42.71723,-103.1216528,1246.044851,10101.5453
2091,COUNTY,NEBRASKA,31,NORTHWEST,10,DEUEL,49,0,38663,5431,59.9,41.1097054,-102.3261249,5460.447983,165945.7992
2092,COUNTY,NEBRASKA,31,NORTHWEST,10,GARDEN,69,0,32670,581,59.9,41.6440533,-102.3392806,4269.801387,118184.299
2093,COUNTY,NEBRASKA,31,NORTHWEST,10,KIMBALL,105,0,35705,1829,59.9,41.1881305,-103.6997645,4769.010115,141203.0657
2094,COUNTY,NEBRASKA,31,NORTHWEST,10,MORRILL,123,0,79024,0,59.9,41.683432,-103.0100258,10207.33142,691295.4264
2095,COUNTY,NEBRASKA,31,NORTHWEST,10,SCOTTS BLUFF,157,0,75659,283,59.9,41.8555787,-103.7088303,9796.988496,633681.3103
2096,COUNTY,NEBRASKA,31,NORTHWEST,10,SHERIDAN,161,0,51598,515,59.9,42.4542885,-102.4089285,6709.015105,294749.8944
2097,COUNTY,NEBRASKA,31,NORTHWEST,10,SIOUX,165,0,15954,0,59.9,42.5055628,-103.7745337,2060.738073,28193.47237
2098,COUNTY,NEBRASKA,31,SOUTH,80,ADAMS,1,0,176583,286,59.9,40.5125798,-98.5148588,22833.34552,3451491.262
2099,COUNTY,NEBRASKA,31,SOUTH,80,FRANKLIN,61,0,95304,754,59.9,40.1715234,-98.9687585,12374.93595,1005450.249
2100,COUNTY,NEBRASKA,31,SOUTH,80,FURNAS,65,0,136035,6315,59.9,40.1791278,-99.8981009,18113.66744,2049017.074
2101,COUNTY,NEBRASKA,31,SOUTH,80,GOSPER,73,0,79571,718,59.9,40.5145053,-99.8185651,10339.652,700906.603
2102,COUNTY,NEBRASKA,31,SOUTH,80,HARLAN,83,0,106321,3640,59.9,40.1617382,-99.4349368,14045.84039,1251515.39
2103,COUNTY,NEBRASKA,31,SOUTH,80,KEARNEY,99,0,139951,638,59.9,40.4906216,-98.9472344,18131.91395,2168053.529
2104,COUNTY,NEBRASKA,31,SOUTH,80,PHELPS,137,0,160892,353,59.9,40.5078647,-99.425665,20812.33284,2865371.654
2105,COUNTY,NEBRASKA,31,SOUTH,80,WEBSTER,181,0,80618,2971,59.9,40.1677552,-98.5260923,10668.39094,719597.1278
2106,COUNTY,NEBRASKA,31,SOUTHEAST,90,CLAY,35,0,155125,1039,59.9,40.5020772,-98.0695257,20126.34157,2663663.39
2107,COUNTY,NEBRASKA,31,SOUTHEAST,90,FILLMORE,59,0,177074,1791,59.9,40.5292758,-97.5997675,23026.0248,3470759.602
2108,COUNTY,NEBRASKA,31,SOUTHEAST,90,GAGE,67,0,193150,859,59.9,40.2469449,-96.7021336,25022.47579,4129494.825
2109,COUNTY,NEBRASKA,31,SOUTHEAST,90,JEFFERSON,95,0,129239,1015,59.9,40.185543,-97.1786805,16780.65077,1848888.864
2110,COUNTY,NEBRASKA,31,SOUTHEAST,90,JOHNSON,97,0,53740,485,59.9,40.3915587,-96.2796179,6983.115288,319726.0235
2111,COUNTY,NEBRASKA,31,SOUTHEAST,90,NEMAHA,127,0,102597,0,59.9,40.3837713,-95.8518344,13252.19657,1165197.803
2112,COUNTY,NEBRASKA,31,SOUTHEAST,90,NUCKOLLS,129,0,129666,4629,59.9,40.1621285,-98.047997,17146.19636,1861431.533
2113,COUNTY,NEBRASKA,31,SOUTHEAST,90,OTOE,131,0,151572,0,59.9,40.6566851,-96.1444582,19578.1742,2543031.19
2114,COUNTY,NEBRASKA,31,SOUTHEAST,90,PAWNEE,133,0,68323,1368,59.9,40.1223248,-96.2629022,8942.601849,516790.7455
2115,COUNTY,NEBRASKA,31,SOUTHEAST,90,RICHARDSON,147,0,120763,179,59.9,40.1194651,-95.7607517,15614.02667,1614323.539
2116,COUNTY,NEBRASKA,31,SOUTHEAST,90,SALINE,151,0,153803,1511,59.9,40.5079612,-97.175536,19996.12022,2618476.969
2117,COUNTY,NEBRASKA,31,SOUTHEAST,90,THAYER,169,0,128948,1952,59.9,40.1682672,-97.6348188,16823.53797,1840614.917
2118,COUNTY,NEBRASKA,31,SOUTHWEST,70,CHASE,29,0,173747,3098,59.9,40.5217576,-101.6931758,22708.53724,3341664.634
2119,COUNTY,NEBRASKA,31,SOUTHWEST,70,DUNDY,57,0,94093,2874,59.9,40.1849874,-101.6959427,12400.59189,980178.8666
2120,COUNTY,NEBRASKA,31,SOUTHWEST,70,FRONTIER,63,0,100550,7251,59.9,40.5520473,-100.4230266,13610.54825,1119954.293
2121,COUNTY,NEBRASKA,31,SOUTHWEST,70,HAYES,85,0,84391,6514,59.9,40.5335592,-101.0605971,11460.03305,789011.4891
2122,COUNTY,NEBRASKA,31,SOUTHWEST,70,HITCHCOCK,87,0,64659,13587,59.9,40.1659573,-101.0387468,9518.770069,465569.3843
2123,COUNTY,NEBRASKA,31,SOUTHWEST,70,KEITH,101,0,102772,0,59.9,41.1973065,-101.6862537,13274.80088,1169175.92
2124,COUNTY,NEBRASKA,31,SOUTHWEST,70,LINCOLN,111,0,201393,1893,59.9,40.8088861,-96.7077751,26176.00924,4489512.876
2125,COUNTY,NEBRASKA,31,SOUTHWEST,70,PERKINS,135,0,218256,4323,59.9,40.8501242,-101.6522162,28562.86291,5273010.925
2126,COUNTY,NEBRASKA,31,SOUTHWEST,70,RED WILLOW,145,0,98278,12654,59.9,40.1686191,-100.4550901,13781.12039,1071546.241
2127,COUNTY,NEVADA,32,NORTHWEST,10,CHURCHILL,1,0,0,0,24.1,39.6136309,-118.4191948,0,0
2128,COUNTY,NEVADA,32,NORTHWEST,10,HUMBOLDT,13,0,0,0,24.1,41.429394,-118.2024818,0,0
2129,COUNTY,NEVADA,32,NORTHWEST,10,LYON,19,0,0,0,24.1,38.9887898,-119.1822042,0,0
2130,COUNTY,NEVADA,32,NORTHWEST,10,PERSHING,27,0,3429,0,24.1,40.3913722,-118.4778996,415.4144996,1306.018424
2131,COUNTY,NEVADA,32,SOUTH,80,LINCOLN,17,0,2252,0,24.1,37.5449476,-114.8764448,272.8239875,564.353762
2132,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,CARROLL,3,0,0,0,110.3,43.8778199,-71.2740836,0,0
2133,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,GRAFTON,9,0,0,0,110.3,43.9702453,-71.8742626,0,0
2134,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,ROCKINGHAM,15,0,0,0,110.3,42.9966675,-71.1003143,0,0
2135,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,STRAFFORD,17,0,0,0,110.3,43.3312505,-71.0399927,0,0
2136,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,SULLIVAN,19,0,0,0,110.3,43.3564357,-72.2392517,0,0
2137,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,MERRIMACK,13,0,0,0,110.3,43.3260376,-71.6854725,0,0
