,Latitude,Longitude,"CORN, GRAIN - ACRES HARVESTED",BARLEY - ACRES HARVESTED,RICE - ACRES HARVESTED,"SUGARCANE, SUGAR - ACRES HARVESTED",WHEAT - ACRES HARVESTED,Crop-Scope1-MMT
1138,44.24,-94.7,150466.0,97.0,0.0,0.0,996.0,0.85
1139,43.66,-93.95,197833.0,129.0,0.0,0.0,0.0,1.17
1140,43.68,-93.35,189595.0,61.0,0.0,0.0,206.0,1.11
1141,44.38,-93.71,95406.0,0.0,0.0,0.0,661.0,0.55
1142,43.66,-94.55,241276.0,0.0,0.0,0.0,0.0,1.45
1143,44.34,-94.24,123854.0,0.0,0.0,0.0,1016.0,0.72
1144,44.34,-93.29,86122.0,151.0,0.0,0.0,345.0,0.48
1145,44.01,-93.22,119624.0,0.0,0.0,0.0,409.0,0.71
1146,44.02,-93.59,113225.0,0.0,0.0,0.0,102.0,0.67
1147,43.97,-94.64,123668.0,0.0,0.0,0.0,318.0,0.76
1148,44.67,-93.04,103411.0,244.0,0.0,0.0,620.0,0.58
1149,44.02,-92.87,123561.0,184.0,0.0,0.0,0.0,0.74
1150,43.65,-92.06,136887.0,226.0,0.0,0.0,0.0,0.79
1151,44.4,-92.72,153611.0,396.0,0.0,0.0,0.0,0.9
1152,43.66,-91.47,43258.0,40.0,0.0,0.0,45.0,0.23
1153,43.68,-92.75,210179.0,349.0,0.0,0.0,118.0,1.24
1154,44.0,-92.38,110854.0,108.0,0.0,0.0,121.0,0.65
1155,44.28,-92.2,68810.0,581.0,0.0,0.0,188.0,0.39
1156,43.96,-91.78,72401.0,451.0,0.0,0.0,148.0,0.39
1157,44.02,-95.17,169117.0,36.0,0.0,0.0,1395.0,0.98
1158,43.67,-95.15,159138.0,0.0,0.0,0.0,90.0,0.89
1159,44.4,-96.26,115033.0,0.0,0.0,0.0,4460.0,0.58
1160,44.39,-95.83,177305.0,0.0,0.0,0.0,2859.0,0.93
1161,44.02,-95.76,168160.0,0.0,0.0,0.0,389.0,0.92
1162,43.66,-95.75,185989.0,0.0,0.0,0.0,493.0,1.02
1163,44.03,-96.26,94639.0,0.0,0.0,0.0,2049.0,0.49
1164,44.38,-95.25,232908.0,0.0,0.0,0.0,1255.0,1.31
1165,43.67,-96.26,127899.0,0.0,0.0,0.0,0.0,0.73
1166,45.39,-96.36,96272.0,0.0,0.0,0.0,11930.0,0.49
1167,45.03,-95.53,141971.0,0.0,0.0,0.0,2224.0,0.82
1168,45.93,-95.46,63660.0,0.0,0.0,0.0,10702.0,0.31
1169,45.94,-96.03,122615.0,0.0,0.0,0.0,12993.0,0.66
1170,44.99,-96.2,163114.0,142.0,0.0,0.0,3300.0,0.86
1171,46.42,-95.71,168402.0,1115.0,0.0,0.0,30196.0,0.82
1172,45.59,-95.45,115033.0,0.0,0.0,0.0,5318.0,0.61
1173,45.58,-95.99,124239.0,0.0,0.0,0.0,10109.0,0.63
1174,45.28,-95.69,148393.0,0.0,0.0,0.0,4275.0,0.81
1175,45.78,-96.42,138917.0,0.0,0.0,0.0,10414.0,0.73
1176,46.33,-96.46,115407.0,2404.0,0.0,0.0,59026.0,0.62
1177,44.72,-95.85,158044.0,0.0,0.0,0.0,4104.0,0.87
1178,33.08,-89.57,1510.0,0.0,0.0,0.0,0.0,0.01
1179,33.42,-89.91,8294.0,0.0,0.0,0.0,0.0,0.05
1180,33.36,-89.24,923.0,0.0,0.0,0.0,0.0,0.0
1181,33.1,-90.07,18773.0,0.0,0.0,0.0,0.0,0.1
1182,32.74,-89.52,0.0,0.0,0.0,0.0,0.0,0.0
1183,32.63,-90.0,8312.0,0.0,0.0,0.0,185.0,0.04
1184,33.51,-89.62,2661.0,0.0,0.0,0.0,0.0,0.01
1185,32.23,-89.95,828.0,0.0,0.0,0.0,0.0,0.0
1186,32.38,-89.51,1099.0,0.0,0.0,0.0,0.0,0.0
1187,33.62,-89.26,2885.0,0.0,0.0,0.0,0.0,0.01
1188,33.91,-88.94,6627.0,0.0,0.0,0.0,0.0,0.03
1189,33.64,-88.8,1673.0,0.0,0.0,0.0,0.0,0.01
1190,32.73,-88.66,62.0,0.0,0.0,0.0,0.0,0.0
1191,33.45,-88.41,8675.0,0.0,0.0,0.0,541.0,0.05
1192,33.89,-88.47,9623.0,0.0,0.0,0.0,711.0,0.04
1193,32.72,-89.1,0.0,0.0,0.0,0.0,0.0,0.0
1194,33.12,-88.59,27946.0,0.0,0.0,0.0,0.0,0.14
1195,33.41,-88.89,0.0,0.0,0.0,0.0,0.0,0.0
1196,33.06,-89.05,0.0,0.0,0.0,0.0,0.0,0.0
1197,33.13,-90.54,17417.0,0.0,3716.0,0.0,0.0,0.26
1198,32.68,-91.01,12821.0,0.0,0.0,0.0,0.0,0.07
1199,33.52,-90.29,42794.0,0.0,1996.0,0.0,0.0,0.32
1200,32.87,-90.85,22348.0,0.0,0.0,0.0,368.0,0.12
1201,33.5,-90.6,36143.0,0.0,13830.0,0.0,0.0,0.79
1202,33.26,-90.92,50546.0,0.0,10270.0,0.0,1295.0,0.75
1203,32.77,-90.41,43899.0,0.0,0.0,0.0,1240.0,0.24
1204,34.83,-89.2,1666.0,0.0,0.0,0.0,0.0,0.01
1205,33.93,-89.32,6416.0,0.0,0.0,0.0,0.0,0.03
1206,31.97,-88.72,4973.0,0.0,0.0,0.0,691.0,0.02
1207,33.77,-89.77,1212.0,0.0,0.0,0.0,0.0,0.0
1208,34.35,-89.47,1283.0,0.0,0.0,0.0,0.0,0.01
1209,34.73,-89.47,3713.0,0.0,0.0,0.0,2162.0,0.02
1210,34.38,-89.96,6914.0,0.0,6771.0,0.0,449.0,0.34
1211,34.64,-89.93,3790.0,0.0,1141.0,0.0,1995.0,0.07
1212,34.02,-89.7,512.0,0.0,0.0,0.0,0.0,0.0
1213,34.87,-88.57,4658.0,0.0,0.0,0.0,0.0,0.02
1214,34.28,-88.37,604.0,0.0,0.0,0.0,850.0,0.0
1215,34.27,-88.69,3238.0,0.0,0.0,0.0,0.0,0.01
1216,34.21,-89.04,3484.0,0.0,0.0,0.0,0.0,0.01
1217,34.62,-88.52,919.0,0.0,0.0,0.0,0.0,0.0
1218,34.73,-88.91,2026.0,0.0,0.0,0.0,0.0,0.01
1219,34.72,-88.23,22.0,0.0,0.0,0.0,0.0,0.0
1220,34.48,-88.98,2804.0,0.0,0.0,0.0,0.0,0.01
1221,31.61,-89.53,36.0,0.0,0.0,0.0,0.0,0.0
1222,31.56,-89.84,680.0,0.0,0.0,0.0,0.0,0.0
1223,31.21,-89.52,247.0,0.0,0.0,0.0,0.0,0.0
1224,31.51,-90.12,0.0,0.0,0.0,0.0,0.0,0.0
1225,31.22,-89.82,533.0,0.0,0.0,0.0,0.0,0.0
1226,31.17,-90.41,46.0,0.0,0.0,0.0,0.0,0.0
1227,31.89,-89.93,2700.0,0.0,0.0,0.0,0.0,0.01
1228,32.0,-89.49,41.0,0.0,0.0,0.0,0.0,0.0
1229,31.12,-90.12,905.0,0.0,0.0,0.0,0.0,0.0
1230,32.04,-88.7,46.0,0.0,0.0,0.0,0.0,0.0
1231,31.15,-89.24,52.0,0.0,0.0,0.0,0.0,0.0
1232,30.86,-88.65,303.0,0.0,0.0,0.0,0.0,0.0
1233,31.2,-88.64,189.0,0.0,0.0,0.0,0.0,0.0
1234,30.46,-89.13,32.0,0.0,0.0,0.0,0.0,0.0
1235,32.31,-90.2,224.0,0.0,0.0,0.0,0.0,0.0
1236,32.02,-89.11,90.0,0.0,0.0,0.0,0.0,0.0
1237,31.61,-89.16,727.0,0.0,0.0,0.0,0.0,0.0
1238,32.39,-88.69,21.0,0.0,0.0,0.0,0.0,0.0
1239,32.39,-89.13,1068.0,0.0,0.0,0.0,0.0,0.0
1240,30.78,-89.6,75.0,0.0,0.0,0.0,0.0,0.0
1241,31.15,-88.98,247.0,0.0,0.0,0.0,0.0,0.0
1242,30.78,-89.13,130.0,0.0,0.0,0.0,0.0,0.0
1243,31.62,-88.69,1082.0,0.0,0.0,0.0,0.0,0.0
1244,31.49,-91.33,1724.0,0.0,0.0,0.0,0.0,0.01
1245,31.96,-90.91,2123.0,0.0,0.0,0.0,290.0,0.01
1246,31.86,-90.48,714.0,0.0,0.0,0.0,0.0,0.0
1247,31.47,-90.9,390.0,0.0,0.0,0.0,0.0,0.0
1248,32.25,-90.48,7083.0,0.0,0.0,0.0,444.0,0.04
1249,31.73,-91.03,0.0,0.0,0.0,0.0,0.0,0.0
1250,31.49,-90.45,0.0,0.0,0.0,0.0,0.0,0.0
1251,32.36,-90.8,3065.0,0.0,0.0,0.0,614.0,0.02
1252,33.77,-90.85,26033.0,0.0,27035.0,0.0,3025.0,1.33
1253,34.19,-90.57,20536.0,0.0,5966.0,0.0,2300.0,0.38
1254,34.19,-90.29,8062.0,0.0,9402.0,0.0,0.0,0.43
1255,33.94,-90.16,33359.0,0.0,6008.0,0.0,604.0,0.43
1256,34.64,-90.36,10416.0,0.0,25318.0,0.0,2171.0,1.21
1257,38.29,-93.3,8673.0,0.0,0.0,0.0,2705.0,0.04
1258,39.02,-92.33,26346.0,0.0,0.0,0.0,8202.0,0.13
1259,38.85,-91.93,28707.0,0.0,0.0,0.0,9594.0,0.15
1260,38.03,-92.76,641.0,0.0,0.0,0.0,0.0,0.0
1261,38.52,-92.3,5209.0,0.0,0.0,0.0,811.0,0.03
1262,38.85,-92.82,41930.0,0.0,0.0,0.0,12098.0,0.22
1263,37.68,-93.02,1369.0,0.0,0.0,0.0,0.0,0.0
1264,37.96,-93.33,1676.0,0.0,0.0,0.0,135.0,0.01
1265,39.13,-92.72,33336.0,0.0,0.0,0.0,4069.0,0.16
1266,37.65,-92.63,1962.0,0.0,0.0,0.0,309.0,0.01
1267,38.17,-91.93,2156.0,171.0,0.0,0.0,610.0,0.01
1268,38.21,-92.43,1594.0,0.0,0.0,0.0,245.0,0.01
1269,38.61,-92.59,13989.0,147.0,0.0,0.0,4176.0,0.06
1270,38.42,-92.92,9772.0,347.0,0.0,0.0,3587.0,0.04
1271,38.46,-91.87,10415.0,68.0,0.0,0.0,792.0,0.05
1272,38.73,-93.3,58791.0,0.0,0.0,0.0,10127.0,0.3
1273,37.91,-91.82,528.0,0.0,0.0,0.0,205.0,0.0
1274,37.62,-93.41,4224.0,0.0,0.0,0.0,1400.0,0.02
1275,37.84,-92.22,0.0,0.0,0.0,0.0,0.0,0.0
1276,39.13,-93.23,149649.0,0.0,0.0,0.0,2719.0,0.83
1277,37.99,-91.32,1072.0,0.0,0.0,0.0,260.0,0.01
1278,38.4,-91.08,14334.0,0.0,0.0,0.0,1896.0,0.06
1279,38.46,-91.52,8037.0,0.0,0.0,0.0,1384.0,0.04
1280,38.27,-90.57,3644.0,76.0,0.0,0.0,598.0,0.01
1281,39.06,-90.96,40277.0,0.0,0.0,0.0,6547.0,0.17
1282,38.97,-91.48,41447.0,0.0,0.0,0.0,9336.0,0.21
1283,37.71,-89.84,26333.0,0.0,0.0,0.0,7916.0,0.11
1284,38.79,-90.67,39765.0,0.0,0.0,0.0,3715.0,0.17
1285,37.78,-90.51,937.0,0.0,0.0,0.0,653.0,0.0
1286,38.63,-90.19,1286.0,0.0,0.0,0.0,378.0,0.01
1287,37.89,-90.19,12391.0,0.0,0.0,0.0,3303.0,0.05
1288,38.75,-91.15,21354.0,0.0,0.0,0.0,1708.0,0.09
1289,37.96,-90.88,153.0,0.0,0.0,0.0,0.0,0.0
1290,40.18,-92.62,18562.0,0.0,0.0,0.0,1112.0,0.08
1291,39.44,-93.52,98334.0,0.0,0.0,0.0,3321.0,0.48
1292,39.54,-92.95,74020.0,0.0,0.0,0.0,7314.0,0.36
1293,40.11,-93.57,30762.0,0.0,0.0,0.0,3302.0,0.14
1294,39.87,-93.11,29965.0,6.0,0.0,0.0,5596.0,0.13
1295,39.76,-93.56,38976.0,0.0,0.0,0.0,2802.0,0.19
1296,39.84,-92.57,49475.0,0.0,0.0,0.0,4631.0,0.24
1297,40.41,-93.58,18881.0,0.0,0.0,0.0,724.0,0.08
1298,40.49,-92.97,14376.0,0.0,0.0,0.0,185.0,0.06
1299,39.44,-92.5,21607.0,0.0,0.0,0.0,4887.0,0.11
1300,40.46,-92.52,11073.0,0.0,0.0,0.0,199.0,0.05
1301,40.2,-93.11,13942.0,0.0,0.0,0.0,1079.0,0.06
1302,39.22,-91.85,109004.0,0.0,0.0,0.0,15223.0,0.54
1303,40.4,-91.74,81178.0,0.0,0.0,0.0,1832.0,0.35
1304,40.12,-92.16,43875.0,170.0,0.0,0.0,2994.0,0.19
1305,40.09,-91.7,54480.0,0.0,0.0,0.0,3198.0,0.24
1306,39.81,-91.63,71351.0,0.0,0.0,0.0,2920.0,0.31
1307,39.49,-91.99,64428.0,0.0,0.0,0.0,8210.0,0.28
1308,39.37,-91.18,63096.0,0.0,0.0,0.0,7601.0,0.3
1309,39.55,-91.55,62148.0,0.0,0.0,0.0,4377.0,0.28
1310,40.45,-92.15,50170.0,220.0,0.0,0.0,2442.0,0.21
1311,39.8,-92.07,51569.0,0.0,0.0,0.0,4793.0,0.22
1312,39.98,-94.81,56588.0,0.0,0.0,0.0,1633.0,0.25
1313,40.41,-95.44,119842.0,0.0,0.0,0.0,0.0,0.62
1314,39.67,-94.79,51722.0,0.0,0.0,0.0,1426.0,0.25
1315,39.66,-94.0,26554.0,0.0,0.0,0.0,4114.0,0.12
1316,39.32,-94.4,14248.0,0.0,0.0,0.0,2335.0,0.07
1317,39.6,-94.42,45671.0,0.0,0.0,0.0,489.0,0.23
1318,39.96,-94.0,36133.0,0.0,0.0,0.0,1779.0,0.16
1319,39.59,-94.93,33229.0,0.0,0.0,0.0,572.0,0.15
1320,40.2,-94.42,29812.0,14.0,0.0,0.0,1618.0,0.13
1321,40.34,-93.98,63677.0,0.0,0.0,0.0,844.0,0.28
1322,40.1,-95.21,86538.0,0.0,0.0,0.0,263.0,0.48
1323,40.35,-94.87,111323.0,210.0,0.0,0.0,1516.0,0.54
1324,39.38,-94.77,41120.0,0.0,0.0,0.0,863.0,0.2
1325,39.37,-93.99,46517.0,0.0,0.0,0.0,3210.0,0.23
1326,40.47,-94.42,13830.0,0.0,0.0,0.0,0.0,0.06
1327,37.33,-90.03,8238.0,0.0,0.0,0.0,2283.0,0.04
1328,37.62,-91.52,175.0,0.0,0.0,0.0,0.0,0.0
1329,36.77,-91.92,0.0,0.0,0.0,0.0,267.0,0.0
1330,37.58,-90.7,0.0,0.0,0.0,0.0,0.0,0.0
1331,37.49,-90.36,214.0,0.0,0.0,0.0,0.0,0.0
1332,36.65,-90.89,2900.0,0.0,4571.0,0.0,0.0,0.19
1333,36.66,-93.07,0.0,0.0,0.0,0.0,0.0,0.0
1334,37.34,-91.98,266.0,0.0,0.0,0.0,262.0,0.0
1335,37.11,-90.48,6343.0,0.0,0.0,0.0,344.0,0.03
1336,37.29,-92.88,2418.0,0.0,0.0,0.0,110.0,0.01
1337,37.27,-92.48,0.0,0.0,0.0,0.0,0.0,0.0
1338,36.72,-90.41,21538.0,0.0,54551.0,0.0,4407.0,2.56
1339,37.3,-89.52,46108.0,87.0,0.0,0.0,16517.0,0.21
1340,36.22,-90.06,23014.0,0.0,16133.0,0.0,21127.0,0.89
1341,36.84,-89.33,48696.0,0.0,0.0,0.0,38547.0,0.28
1342,36.57,-89.68,58009.0,0.0,11915.0,0.0,23609.0,0.84
1343,36.21,-89.84,20411.0,0.0,37421.0,0.0,22961.0,1.73
1344,37.05,-89.55,57508.0,0.0,4501.0,0.0,24055.0,0.53
1345,36.86,-89.95,74069.0,0.0,37761.0,0.0,22419.0,1.98
1346,36.7,-93.82,10564.0,0.0,0.0,0.0,3749.0,0.04
1347,37.5,-94.36,57781.0,0.0,0.0,0.0,33769.0,0.27
1348,36.96,-93.17,114.0,0.0,0.0,0.0,0.0,0.0
1349,37.43,-93.84,20188.0,0.0,0.0,0.0,19717.0,0.08
1350,37.27,-93.35,1705.0,0.0,0.0,0.0,1613.0,0.01
1351,37.18,-94.31,31853.0,0.0,0.0,0.0,27284.0,0.15
1352,37.1,-93.85,9355.0,630.0,0.0,0.0,8587.0,0.04
1353,36.63,-94.35,943.0,0.0,0.0,0.0,580.0,0.0
1354,36.91,-94.34,5139.0,198.0,0.0,0.0,5642.0,0.02
1355,36.74,-93.46,385.0,0.0,0.0,0.0,0.0,0.0
1356,38.26,-94.35,69386.0,0.0,0.0,0.0,13048.0,0.33
1357,38.66,-94.37,43268.0,0.0,0.0,0.0,3179.0,0.19
1358,37.71,-93.86,3370.0,0.0,0.0,0.0,2199.0,0.02
1359,38.38,-93.81,29234.0,0.0,0.0,0.0,11525.0,0.13
1360,39.04,-94.36,17741.0,0.0,0.0,0.0,1485.0,0.09
1361,38.73,-93.82,45587.0,0.0,0.0,0.0,7725.0,0.22
1362,39.06,-93.82,103352.0,0.0,0.0,0.0,2383.0,0.59
1363,38.06,-93.79,14330.0,0.0,0.0,0.0,7780.0,0.06
1364,37.86,-94.38,68883.0,0.0,0.0,0.0,16077.0,0.29
1365,47.21,-109.22,310.0,28052.0,0.0,0.0,138686.0,0.04
1366,47.02,-110.23,0.0,10972.0,0.0,0.0,55865.0,0.02
1367,47.21,-112.48,0.0,8502.0,0.0,0.0,10173.0,0.01
1368,46.47,-108.45,0.0,2935.0,0.0,0.0,22487.0,0.01
1369,47.06,-108.28,0.0,2887.0,0.0,0.0,15135.0,0.0
1370,46.43,-109.85,0.0,6575.0,0.0,0.0,26943.0,0.01
1371,48.4,-108.97,153.0,9604.0,0.0,0.0,204033.0,0.03
1372,47.88,-110.37,2768.0,55603.0,0.0,0.0,498708.0,0.17
1373,48.67,-110.21,0.0,17039.0,0.0,0.0,501546.0,0.12
1374,48.56,-111.05,0.0,20091.0,0.0,0.0,267372.0,0.07
1375,48.35,-107.93,353.0,5498.0,0.0,0.0,117352.0,0.02
1376,48.24,-112.12,3541.0,50625.0,0.0,0.0,164644.0,0.08
1377,48.77,-105.51,0.0,286.0,0.0,0.0,221113.0,0.02
1378,47.24,-104.93,3371.0,2302.0,0.0,0.0,118757.0,0.02
1379,47.24,-106.95,847.0,7503.0,0.0,0.0,55541.0,0.01
1380,47.58,-105.85,4012.0,4640.0,0.0,0.0,187518.0,0.02
1381,47.83,-104.56,5367.0,4363.0,0.0,0.0,148106.0,0.04
1382,48.31,-104.97,460.0,2355.0,0.0,0.0,288231.0,0.03
1383,48.76,-104.52,1620.0,2156.0,0.0,0.0,334481.0,0.03
1384,48.36,-106.62,1224.0,5650.0,0.0,0.0,287395.0,0.03
1385,48.38,-113.97,0.0,2714.0,0.0,0.0,22854.0,0.01
1386,47.71,-114.12,0.0,675.0,0.0,0.0,7634.0,0.0
1387,46.87,-114.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,46.08,-114.11,850.0,323.0,0.0,0.0,1575.0,0.0
1389,47.68,-115.18,0.0,0.0,0.0,0.0,0.0,0.0
1390,45.46,-107.52,1841.0,11129.0,0.0,0.0,57213.0,0.03
1391,45.21,-109.14,3712.0,11896.0,0.0,0.0,5457.0,0.03
1392,45.65,-109.36,1414.0,3127.0,0.0,0.0,23207.0,0.02
1393,46.18,-107.26,1558.0,6593.0,0.0,0.0,9413.0,0.02
1394,45.96,-108.28,8068.0,16742.0,0.0,0.0,73041.0,0.06
1395,45.48,-104.56,787.0,600.0,0.0,0.0,24813.0,0.01
1396,46.24,-105.57,2688.0,764.0,0.0,0.0,4648.0,0.01
1397,46.33,-104.44,5442.0,798.0,0.0,0.0,21530.0,0.01
1398,46.81,-105.34,956.0,1777.0,0.0,0.0,23207.0,0.01
1399,46.39,-106.63,778.0,4142.0,0.0,0.0,17688.0,0.01
1400,46.91,-104.22,1114.0,1168.0,0.0,0.0,23235.0,0.0
1401,45.17,-112.95,0.0,8392.0,0.0,0.0,8162.0,0.01
1402,45.49,-111.2,227.0,31738.0,0.0,0.0,39501.0,0.03
1403,40.84,-99.08,180210.0,0.0,0.0,0.0,2322.0,1.03
1404,41.4,-99.73,229451.0,0.0,0.0,0.0,4360.0,1.11
1405,40.88,-99.85,168874.0,0.0,0.0,0.0,2161.0,1.01
1406,41.56,-98.53,74757.0,0.0,0.0,0.0,326.0,0.37
1407,40.86,-98.51,199601.0,0.0,0.0,0.0,435.0,1.18
1408,41.23,-98.52,98472.0,0.0,0.0,0.0,1574.0,0.5
1409,41.22,-98.99,78614.0,0.0,0.0,0.0,223.0,0.42
1410,41.56,-98.98,76415.0,0.0,0.0,0.0,1809.0,0.41
1411,41.21,-97.14,150447.0,0.0,0.0,0.0,376.0,0.8
1412,40.9,-96.19,141791.0,0.0,0.0,0.0,527.0,0.72
1413,41.57,-97.08,115822.0,0.0,0.0,0.0,556.0,0.6
1414,41.59,-96.68,158901.0,0.0,0.0,0.0,0.0,0.86
1415,41.3,-96.14,35704.0,0.0,0.0,0.0,1338.0,0.16
1416,40.86,-98.05,190914.0,0.0,0.0,0.0,1336.0,1.15
1417,40.95,-96.69,156158.0,0.0,0.0,0.0,1474.0,0.7
1418,41.17,-98.05,109141.0,0.0,0.0,0.0,994.0,0.58
1419,41.39,-98.0,80439.0,0.0,0.0,0.0,460.0,0.4
1420,41.54,-97.54,172895.0,0.0,0.0,0.0,890.0,0.95
1421,41.19,-97.57,115514.0,0.0,0.0,0.0,316.0,0.67
1422,41.12,-96.09,40793.0,0.0,0.0,0.0,72.0,0.22
1423,41.23,-96.65,209388.0,0.0,0.0,0.0,1120.0,1.1
1424,40.87,-97.17,145119.0,0.0,0.0,0.0,732.0,0.75
1425,41.54,-96.25,97790.0,0.0,0.0,0.0,100.0,0.5
1426,40.87,-97.6,205988.0,0.0,0.0,0.0,0.0,1.2
1427,41.57,-101.7,2707.0,0.0,0.0,0.0,0.0,0.01
1428,41.92,-99.98,2098.0,0.0,0.0,0.0,0.0,0.01
1429,42.92,-98.76,43129.0,0.0,0.0,0.0,1412.0,0.17
1430,42.41,-99.91,26413.0,0.0,0.0,0.0,0.0,0.15
1431,42.56,-101.15,24821.0,0.0,0.0,0.0,3108.0,0.13
1432,41.9,-99.01,11579.0,0.0,0.0,0.0,0.0,0.06
1433,42.43,-98.75,185409.0,0.0,0.0,0.0,6614.0,1.04
1434,41.91,-101.16,0.0,0.0,0.0,0.0,0.0,0.0
1435,42.89,-99.7,18009.0,0.0,0.0,0.0,0.0,0.09
1436,41.56,-100.5,12768.0,0.0,0.0,0.0,413.0,0.06
1437,41.91,-99.46,4326.0,0.0,0.0,0.0,0.0,0.02
1438,41.56,-101.08,1741.0,0.0,0.0,0.0,0.0,0.01
1439,42.42,-99.46,20333.0,0.0,0.0,0.0,0.0,0.11
1440,41.91,-100.56,0.0,0.0,0.0,0.0,0.0,0.0
1441,41.9,-98.53,23074.0,0.0,0.0,0.0,0.0,0.12
1442,42.19,-98.07,167586.0,0.0,0.0,0.0,345.0,0.92
1443,41.71,-98.05,161778.0,0.0,0.0,0.0,0.0,0.86
1444,41.86,-96.34,127768.0,0.0,0.0,0.0,0.0,0.71
1445,42.59,-97.24,187446.0,0.0,0.0,0.0,151.0,0.96
1446,41.92,-96.79,157235.0,0.0,0.0,0.0,0.0,0.87
1447,42.4,-96.57,72655.0,0.0,0.0,0.0,0.0,0.39
1448,42.44,-96.88,104638.0,0.0,0.0,0.0,0.0,0.51
1449,42.62,-97.89,122054.0,0.0,0.0,0.0,1052.0,0.53
1450,41.91,-97.6,140001.0,0.0,0.0,0.0,191.0,0.76
1451,42.26,-97.6,130381.0,0.0,0.0,0.0,720.0,0.67
1452,41.92,-97.21,89442.0,0.0,0.0,0.0,0.0,0.47
1453,42.18,-96.54,95919.0,0.0,0.0,0.0,408.0,0.5
1454,42.19,-97.17,123355.0,0.0,0.0,0.0,0.0,0.65
1455,41.56,-103.74,23659.0,750.0,0.0,0.0,49746.0,0.1
1456,42.21,-103.07,73378.0,0.0,0.0,0.0,79026.0,0.34
1457,41.21,-102.98,51059.0,162.0,0.0,0.0,155372.0,0.2
1458,42.72,-103.12,9547.0,0.0,0.0,0.0,17970.0,0.04
1459,41.11,-102.33,38663.0,0.0,0.0,0.0,66471.0,0.19
1460,41.64,-102.34,32670.0,0.0,0.0,0.0,30119.0,0.16
1461,41.19,-103.7,35705.0,825.0,0.0,0.0,93586.0,0.1
1462,41.68,-103.01,79024.0,0.0,0.0,0.0,22903.0,0.38
1463,41.86,-103.71,75659.0,0.0,0.0,0.0,6413.0,0.38
1464,42.45,-102.41,51598.0,0.0,0.0,0.0,25380.0,0.23
1465,42.51,-103.77,15954.0,0.0,0.0,0.0,2756.0,0.08
1466,40.51,-98.51,176583.0,0.0,0.0,0.0,4436.0,0.99
1467,40.17,-98.97,95304.0,0.0,0.0,0.0,6115.0,0.47
1468,40.18,-99.9,136035.0,0.0,0.0,0.0,38791.0,0.59
1469,40.51,-99.82,79571.0,0.0,0.0,0.0,6834.0,0.43
1470,40.16,-99.43,106321.0,0.0,0.0,0.0,18465.0,0.51
1471,40.49,-98.95,139951.0,0.0,0.0,0.0,4693.0,0.84
1472,40.51,-99.43,160892.0,0.0,0.0,0.0,3897.0,0.99
1473,40.17,-98.53,80618.0,0.0,0.0,0.0,17030.0,0.4
1474,40.5,-98.07,155125.0,0.0,0.0,0.0,1197.0,0.88
1475,40.53,-97.6,177074.0,0.0,0.0,0.0,1872.0,0.97
1476,40.25,-96.7,193150.0,0.0,0.0,0.0,5559.0,0.82
1477,40.19,-97.18,129239.0,0.0,0.0,0.0,5483.0,0.54
1478,40.39,-96.28,53740.0,0.0,0.0,0.0,1871.0,0.24
1479,40.38,-95.85,102597.0,16.0,0.0,0.0,1533.0,0.49
1480,40.16,-98.05,129666.0,0.0,0.0,0.0,16286.0,0.63
1481,40.66,-96.14,151572.0,0.0,0.0,0.0,1185.0,0.71
1482,40.12,-96.26,68323.0,0.0,0.0,0.0,1521.0,0.25
1483,40.12,-95.76,120763.0,0.0,0.0,0.0,2354.0,0.56
1484,40.51,-97.18,153803.0,0.0,0.0,0.0,3536.0,0.73
1485,40.17,-97.63,128948.0,0.0,0.0,0.0,6688.0,0.67
1486,40.52,-101.69,173747.0,0.0,0.0,0.0,38503.0,0.89
1487,40.18,-101.7,94093.0,0.0,0.0,0.0,29248.0,0.41
1488,40.55,-100.42,100550.0,0.0,0.0,0.0,19315.0,0.35
1489,40.53,-101.06,84391.0,0.0,0.0,0.0,20940.0,0.34
1490,40.17,-101.04,64659.0,0.0,0.0,0.0,56613.0,0.25
1491,41.2,-101.69,102772.0,0.0,0.0,0.0,32601.0,0.44
1492,40.81,-96.71,201393.0,0.0,0.0,0.0,8688.0,1.01
1493,40.85,-101.65,218256.0,0.0,0.0,0.0,71860.0,0.91
1494,40.17,-100.46,98278.0,0.0,0.0,0.0,44811.0,0.42
1495,39.61,-118.42,0.0,0.0,0.0,0.0,432.0,0.0
1496,41.43,-118.2,0.0,0.0,0.0,0.0,0.0,0.0
1497,38.99,-119.18,0.0,0.0,0.0,0.0,463.0,0.0
1498,40.39,-118.48,3429.0,615.0,0.0,0.0,2938.0,0.02
1499,37.54,-114.88,2252.0,0.0,0.0,0.0,0.0,0.01
1500,43.88,-71.27,0.0,0.0,0.0,0.0,0.0,0.0
1501,43.97,-71.87,0.0,0.0,0.0,0.0,0.0,0.0
1502,43.0,-71.1,0.0,0.0,0.0,0.0,0.0,0.0
1503,43.33,-71.04,0.0,0.0,0.0,0.0,0.0,0.0
1504,43.36,-72.24,0.0,0.0,0.0,0.0,0.0,0.0
1505,43.33,-71.69,0.0,0.0,0.0,0.0,0.0,0.0
1506,39.93,-74.72,5522.0,0.0,0.0,0.0,1216.0,0.02
1507,40.28,-74.7,2095.0,0.0,0.0,0.0,171.0,0.01
1508,40.6,-74.24,2726.0,0.0,0.0,0.0,90.0,0.01
