Program,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,CATTLE
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,WASHINGTON,187,400.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ALLEGHANY,5,6100.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ASHE,9,7200.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,AVERY,11,800.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,CALDWELL,27,3400.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189,5000.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,14000.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,8500.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,1,7000.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,33,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,63,900.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,2400.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,6100.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,3900.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,5000.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,5000.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,5000.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,1200.00
SURVEY,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,2000.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,12300.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,4100.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,1300.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,3800.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,6800.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,10500.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,3200.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,4600.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,3100.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,6100.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,1400.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,11500.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,7400.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,2700.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,3100.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,4900.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,1500.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,1900.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,3800.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,1000.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,0.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,1000.00
SURVEY,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,2400.00
SURVEY,COUNTY,NORTH DAKOTA,38,,99,OTHER COUNTIES,,299900.00
SURVEY,COUNTY,NORTH DAKOTA,38,CENTRAL,50,EDDY,27,12100.00
SURVEY,COUNTY,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,38500.00
SURVEY,COUNTY,NORTH DAKOTA,38,CENTRAL,50,SHERIDAN,83,11800.00
SURVEY,COUNTY,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,25500.00
SURVEY,COUNTY,NORTH DAKOTA,38,CENTRAL,50,WELLS,103,10000.00
SURVEY,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,9800.00
SURVEY,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,GRIGGS,39,10800.00
SURVEY,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91,1800.00
SURVEY,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,TRAILL,97,2600.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BENSON,5,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,PIERCE,69,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,CAVALIER,19,1200.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,PEMBINA,67,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,2600.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,TOWNER,95,3100.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,WALSH,99,6000.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,DIVIDE,23,7600.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,MOUNTRAIL,61,21000.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,RENVILLE,75,3600.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WARD,101,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,13500.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,40000.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,EMMONS,29,31500.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37,47000.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,61000.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,SIOUX,85,32500.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,DICKEY,21,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LA MOURE,45,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LOGAN,47,22000.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,MCINTOSH,51,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RANSOM,73,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,15100.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,SARGENT,81,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BILLINGS,7,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BOWMAN,11,24000.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,GOLDEN VALLEY,33,13100.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,10300.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,SLOPE,87,0.00
SURVEY,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,31000.00
SURVEY,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,DUNN,25,45000.00
SURVEY,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCKENZIE,53,39500.00
SURVEY,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,20000.00
SURVEY,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MERCER,57,23000.00
SURVEY,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,OLIVER,65,17600.00
SURVEY,COUNTY,OKLAHOMA,40,,99,OTHER COUNTIES,,461300.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,CANADIAN,17,0.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,CLEVELAND,27,11100.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,27000.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,0.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,29500.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,40000.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,24000.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,21500.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,25000.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,10700.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,25000.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,25500.00
SURVEY,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,18500.00
SURVEY,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,31500.00
SURVEY,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,24500.00
SURVEY,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,0.00
SURVEY,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,0.00
SURVEY,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,31000.00
SURVEY,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,44000.00
SURVEY,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,26000.00
SURVEY,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,46500.00
SURVEY,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,22500.00
SURVEY,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,3,20500.00
SURVEY,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,0.00
SURVEY,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,14900.00
SURVEY,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,17300.00
SURVEY,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,93,24500.00
SURVEY,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,0.00
SURVEY,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,0.00
SURVEY,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,31000.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,60000.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,42500.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,97,36000.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,30500.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,69000.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,29000.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,18000.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,ROGERS,131,38500.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,TULSA,143,7000.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,22500.00
SURVEY,COUNTY,OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,12600.00
SURVEY,COUNTY,OKLAHOMA,40,PANHANDLE,10,BEAVER,7,28500.00
SURVEY,COUNTY,OKLAHOMA,40,PANHANDLE,10,CIMARRON,25,0.00
SURVEY,COUNTY,OKLAHOMA,40,PANHANDLE,10,ELLIS,45,23500.00
SURVEY,COUNTY,OKLAHOMA,40,PANHANDLE,10,HARPER,59,0.00
SURVEY,COUNTY,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,0.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,ATOKA,5,31000.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,48500.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,CARTER,19,30000.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,COAL,29,24500.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,49,38000.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JEFFERSON,67,0.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JOHNSTON,69,20000.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,0.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,95,14900.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MURRAY,99,0.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,24000.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,33500.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHEAST,90,CHOCTAW,23,33500.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LATIMER,77,19400.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,48000.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHEAST,90,MCCURTAIN,89,42500.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,20000.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHWEST,30,CADDO,15,53000.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COMANCHE,31,29000.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COTTON,33,0.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHWEST,30,GREER,55,13100.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHWEST,30,HARMON,57,0.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHWEST,30,JACKSON,65,12200.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHWEST,30,KIOWA,75,19800.00
SURVEY,COUNTY,OKLAHOMA,40,SOUTHWEST,30,TILLMAN,141,13700.00
SURVEY,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,9,0.00
SURVEY,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BLAINE,11,28000.00
SURVEY,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,CUSTER,39,0.00
SURVEY,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,DEWEY,43,0.00
SURVEY,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,ROGER MILLS,129,0.00
SURVEY,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,WASHITA,149,25500.00
SURVEY,COUNTY,OREGON,41,,99,OTHER COUNTIES,,13500.00
SURVEY,COUNTY,OREGON,41,NORTH CENTRAL,20,GILLIAM,21,0.00
SURVEY,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27,0.00
SURVEY,COUNTY,OREGON,41,NORTH CENTRAL,20,MORROW,49,14600.00
SURVEY,COUNTY,OREGON,41,NORTH CENTRAL,20,SHERMAN,55,2400.00
SURVEY,COUNTY,OREGON,41,NORTH CENTRAL,20,WASCO,65,13500.00
SURVEY,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,46500.00
SURVEY,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,59,23000.00
SURVEY,COUNTY,OREGON,41,NORTHEAST,30,UNION,61,17000.00
SURVEY,COUNTY,OREGON,41,NORTHEAST,30,WALLOWA,63,21500.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,BENTON,3,2900.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,CLACKAMAS,5,7500.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,CLATSOP,7,0.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,COLUMBIA,9,3000.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,LANE,39,9000.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,LINCOLN,41,1900.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,LINN,43,8200.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,MARION,47,3900.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,MULTNOMAH,51,0.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,POLK,53,2400.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,TILLAMOOK,57,1100.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,WASHINGTON,67,1800.00
SURVEY,COUNTY,OREGON,41,NORTHWEST,10,YAMHILL,71,3100.00
SURVEY,COUNTY,OREGON,41,SOUTHEAST,80,CROOK,13,27500.00
SURVEY,COUNTY,OREGON,41,SOUTHEAST,80,DESCHUTES,17,8100.00
SURVEY,COUNTY,OREGON,41,SOUTHEAST,80,GRANT,23,21500.00
SURVEY,COUNTY,OREGON,41,SOUTHEAST,80,HARNEY,25,69000.00
SURVEY,COUNTY,OREGON,41,SOUTHEAST,80,JEFFERSON,31,9500.00
SURVEY,COUNTY,OREGON,41,SOUTHEAST,80,KLAMATH,35,30000.00
SURVEY,COUNTY,OREGON,41,SOUTHEAST,80,LAKE,37,47500.00
SURVEY,COUNTY,OREGON,41,SOUTHEAST,80,MALHEUR,45,76000.00
SURVEY,COUNTY,OREGON,41,SOUTHEAST,80,WHEELER,69,10600.00
SURVEY,COUNTY,OREGON,41,SOUTHWEST,70,COOS,11,8300.00
SURVEY,COUNTY,OREGON,41,SOUTHWEST,70,CURRY,15,0.00
SURVEY,COUNTY,OREGON,41,SOUTHWEST,70,DOUGLAS,19,27000.00
SURVEY,COUNTY,OREGON,41,SOUTHWEST,70,JACKSON,29,12200.00
SURVEY,COUNTY,OREGON,41,SOUTHWEST,70,JOSEPHINE,33,2000.00
SURVEY,COUNTY,SOUTH CAROLINA,45,,99,OTHER COUNTIES,,50800.00
SURVEY,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CALHOUN,17,1500.00
SURVEY,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CLARENDON,27,2400.00
SURVEY,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEE,61,1300.00
SURVEY,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEXINGTON,63,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,ORANGEBURG,75,2900.00
SURVEY,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,RICHLAND,79,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,SUMTER,85,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,EASTERN,30,CHESTERFIELD,25,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DARLINGTON,31,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DILLON,33,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,EASTERN,30,FLORENCE,41,1800.00
SURVEY,COUNTY,SOUTH CAROLINA,45,EASTERN,30,GEORGETOWN,43,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,EASTERN,30,HORRY,51,4000.00
SURVEY,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARION,67,3100.00
SURVEY,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARLBORO,69,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,EASTERN,30,WILLIAMSBURG,89,1900.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,CHESTER,23,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,FAIRFIELD,39,2500.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,KERSHAW,55,2200.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,LANCASTER,57,4900.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,YORK,91,8700.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,ANDERSON,7,14100.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,CHEROKEE,21,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,GREENVILLE,45,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,LAURENS,59,8300.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,OCONEE,73,7900.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,PICKENS,77,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,SPARTANBURG,83,7000.00
SURVEY,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,UNION,87,3100.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,ALLENDALE,5,1500.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BAMBERG,9,1600.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BARNWELL,11,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BEAUFORT,13,300.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BERKELEY,15,1200.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,CHARLESTON,19,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,COLLETON,29,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,DORCHESTER,35,1600.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,HAMPTON,49,700.00
SURVEY,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,JASPER,53,500.00
SURVEY,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,ABBEVILLE,1,7500.00
SURVEY,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,AIKEN,3,6000.00
SURVEY,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,EDGEFIELD,37,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,GREENWOOD,47,0.00
SURVEY,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,MCCORMICK,65,1900.00
SURVEY,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,NEWBERRY,71,7500.00
SURVEY,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,SALUDA,81,11300.00
SURVEY,COUNTY,SOUTH DAKOTA,46,,99,OTHER COUNTIES,,439700.00
SURVEY,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,AURORA,3,26000.00
SURVEY,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BEADLE,5,36000.00
SURVEY,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BRULE,15,0.00
SURVEY,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BUFFALO,17,14300.00
SURVEY,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HAND,59,42500.00
