,Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,"CORN, GRAIN - ACRES HARVESTED",CORN-production in BU,CORN Production in Kg,BARLEY - ACRES HARVESTED,BARLEY PRODUCTION IN BU,BARLEY PRODUCTION IN Kg,RICE - ACRES HARVESTED,"RICE - PRODUCTION, MEASURED IN CWT",Rice Production in Kg,"SUGARCANE, SUGAR - ACRES HARVESTED","SUGARCANE, SUGAR - PRODUCTION, MEASURED IN TONS",SUGAR PRODUCTION in KG,WHEAT - ACRES HARVESTED,"WHEAT - PRODUCTION, MEASURED IN BU",Wheat Production measured in Kg,CATTLE,precipitation_cm,Latitude,Longitude,Corn-LUC,Corn-Farm,Corn-EUTROPHYING,Corn Total,BARLEY-LUC,Barley-Farm,BARLEY-EUTROPHYING,Barley-Total,RICE-LUC,Rice-Farm,Rice- Eutrophication,Rice-total,Sugarcane- LUC,Sugarcane-Farm,Sugarcane-Eutrophication,Sugarcane Total,Wheat-LUC,Wheat-Farm,Wheat-Eutrophication,Wheat-total,Cattle,Total
2204,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,DALLAS,113,0,0,0,0,0,0,0,0,0,0,0,0,1980,62778,2212238.362,3677,73.4,32.7762719,-96.7968559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221223.8362,1769790.69,0,1991014.526,216943,2207957.526
2205,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,DELTA,119,10176,1219476,42973200.62,0,0,0,0,0,0,0,0,0,8797,444245,15654780.83,8692,73.4,33.3926893,-95.6749486,12891960.19,34378560.5,0,47270520.68,0,0,0,0,0,0,0,0,0,0,0,0,1565478.083,12523824.66,0,14089302.75,512828,61872651.43
2206,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,DENTON,121,1576,197574,6962324.095,0,0,0,0,0,0,0,0,0,31277,868990,30622399.79,23012,73.4,33.1838787,-97.1413417,2088697.229,5569859.276,0,7658556.505,0,0,0,0,0,0,0,0,0,0,0,0,3062239.979,24497919.83,0,27560159.81,1357708,36576424.32
2207,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,ELLIS,139,65161,7061882,248854157,0,0,0,0,0,0,0,0,0,21375,779774,27478510.88,29121,73.4,32.3347829,-96.7920233,74656247.1,199083325.6,0,273739572.7,0,0,0,0,0,0,0,0,0,0,0,0,2747851.088,21982808.7,0,24730659.79,1718139,300188371.5
2208,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,FALLS,145,66617,7739191,272721896.5,0,0,0,0,0,0,0,0,0,18087,690536,24333846.72,0,73.4,31.2320941,-96.9262126,81816568.95,218177517.2,0,299994086.2,0,0,0,0,0,0,0,0,0,0,0,0,2433384.672,19467077.38,0,21900462.05,0,321894548.2
2209,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,FANNIN,147,24974,3135046,110476106.7,0,0,0,0,0,0,0,0,0,34142,1651033,58180868.12,39849,73.4,33.5372542,-96.0902822,33142832.01,88380885.36,0,121523717.4,0,0,0,0,0,0,0,0,0,0,0,0,5818086.812,46544694.5,0,52362781.31,2351091,176237589.7
2210,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,GRAYSON,181,33034,3969038,139865209.5,0,0,0,0,0,0,0,0,0,52236,2318867,81714717.46,29855,73.4,33.5636114,-96.6702111,41959562.85,111892167.6,0,153851730.5,0,0,0,0,0,0,0,0,0,0,0,0,8171471.746,65371773.97,0,73543245.71,1761445,229156421.2
2211,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,HAMILTON,193,0,0,0,0,0,0,0,0,0,0,0,0,2946,83700,2949510.192,26686,73.4,31.6429346,-97.9715967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294951.0192,2359608.154,0,2654559.173,1574474,4229033.173
2212,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,HILL,217,102992,10595546,373377191.4,0,0,0,0,0,0,0,0,0,38929,1800009,63430643.87,0,73.4,31.9595085,-97.0881654,112013157.4,298701753.1,0,410714910.5,0,0,0,0,0,0,0,0,0,0,0,0,6343064.387,50744515.1,0,57087579.48,0,467802490
2213,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,HUNT,231,8275,1005944,35448531.43,0,0,0,0,0,0,0,0,0,20412,856623,30186598.2,35481,73.4,33.1161567,-96.0808922,10634559.43,28358825.14,0,38993384.57,0,0,0,0,0,0,0,0,0,0,0,0,3018659.82,24149278.56,0,27167938.38,2093379,68254701.95
2214,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,JOHNSON,251,21843,2088534,73597996.66,0,0,0,0,0,0,0,0,0,15826,508401,17915578.63,28786,73.4,32.3766071,-97.3568623,22079399,58878397.33,0,80957796.33,0,0,0,0,0,0,0,0,0,0,0,0,1791557.863,14332462.9,0,16124020.77,1698374,98780191.09
2215,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,KAUFMAN,257,10058,1058085,37285931.8,0,0,0,0,0,0,0,0,0,10143,400087,14098693.96,31173,73.4,32.601641,-96.3375126,11185779.54,29828745.44,0,41014524.98,0,0,0,0,0,0,0,0,0,0,0,0,1409869.396,11278955.17,0,12688824.56,1839207,55542556.54
2216,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,LAMAR,277,14465,1787019,62972888.35,0,0,0,0,0,0,0,0,0,12672,536328,18899700.15,0,73.4,33.6383552,-95.582343,18891866.51,50378310.68,0,69270177.19,0,0,0,0,0,0,0,0,0,0,0,0,1889970.015,15119760.12,0,17009730.14,0,86279907.32
2217,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,LIMESTONE,293,7114,723824,25506884.89,0,0,0,0,0,0,0,0,0,0,0,0,37435,73.4,31.5261854,-96.580617,7652065.467,20405507.91,0,28057573.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208665,30266238.38
2218,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,MCLENNAN,309,88312,8982751,316543794.9,0,0,0,0,0,0,0,0,0,35796,1333114,46977698.1,36934,73.4,31.5487691,-97.2189254,94963138.47,253235035.9,0,348198174.4,0,0,0,0,0,0,0,0,0,0,0,0,4697769.81,37582158.48,0,42279928.29,2179106,392657208.7
2219,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,MILAM,331,45752,4692772,165368922.9,0,0,0,0,0,0,0,0,0,7994,211871,7466137.085,0,73.4,30.7626867,-96.9981706,49610676.87,132295138.3,0,181905815.2,0,0,0,0,0,0,0,0,0,0,0,0,746613.7085,5972909.668,0,6719523.377,0,188625338.6
2220,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,NAVARRO,349,26127,2759535,97243448.14,0,0,0,0,0,0,0,0,0,6562,267484,9425887.507,0,73.4,32.0279525,-96.4985456,29173034.44,77794758.51,0,106967793,0,0,0,0,0,0,0,0,0,0,0,0,942588.7507,7540710.006,0,8483298.756,0,115451091.7
2221,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,ROCKWALL,397,4620,543160,19140453.48,0,0,0,0,0,0,0,0,0,5516,254870,8981381.873,2703,73.4,32.8923464,-96.4066987,5742136.044,15312362.78,0,21054498.83,0,0,0,0,0,0,0,0,0,0,0,0,898138.1873,7185105.498,0,8083243.686,159477,29297219.51
2222,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,TARRANT,439,0,0,0,0,0,0,0,0,0,0,0,0,3304,78058,2750691.357,0,73.4,32.7513658,-97.335696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275069.1357,2200553.086,0,2475622.221,0,2475622.221
2223,CENSUS,2017,YEAR,COUNTY,TEXAS,48,BLACKLANDS,40,WILLIAMSON,491,108423,11343927,399749442.2,0,0,0,0,0,0,0,0,0,13714,399528,14078995.32,34109,73.4,30.6580927,-97.6041649,119924832.7,319799553.8,0,439724386.4,0,0,0,0,0,0,0,0,0,0,0,0,1407899.532,11263196.26,0,12671095.79,2012431,454407913.2
2224,CENSUS,2017,YEAR,COUNTY,TEXAS,48,COASTAL BEND,82,KLEBERG,273,6362,553643,19509864.65,0,0,0,0,0,0,0,0,0,0,0,0,16320,73.4,27.3983129,-97.7485096,5852959.395,15607891.72,0,21460851.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962880,22423731.12
2225,CENSUS,2017,YEAR,COUNTY,TEXAS,48,COASTAL BEND,82,NUECES,355,24820,2165522,76310982.21,0,0,0,0,0,0,0,0,0,3012,65955,2324192.888,7401,73.4,27.7153774,-97.6199942,22893294.66,61048785.77,0,83942080.43,0,0,0,0,0,0,0,0,0,0,0,0,232419.2888,1859354.31,0,2091773.599,436659,86470513.03
2226,CENSUS,2017,YEAR,COUNTY,TEXAS,48,COASTAL BEND,82,REFUGIO,391,3811,313962,11063729.02,0,0,0,0,0,0,0,0,0,0,0,0,14973,73.4,28.3171012,-97.2394101,3319118.706,8850983.216,0,12170101.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883407,13053508.92
2227,CENSUS,2017,YEAR,COUNTY,TEXAS,48,COASTAL BEND,82,SAN PATRICIO,409,19756,2098040,73932979.26,0,0,0,0,0,0,0,0,0,980,24900,877452.853,6499,73.4,28.0003594,-97.50204409,22179893.78,59146383.41,0,81326277.19,0,0,0,0,0,0,0,0,0,0,0,0,87745.2853,701962.2824,0,789707.5677,383441,82499425.75
2228,CENSUS,2017,YEAR,COUNTY,TEXAS,48,CROSS TIMBERS,30,BROWN,49,0,0,0,0,0,0,0,0,0,0,0,0,1876,34048,1199819.869,22406,73.4,31.7525184,-98.9904722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119981.9869,959855.8952,0,1079837.882,1321954,2401791.882
2229,CENSUS,2017,YEAR,COUNTY,TEXAS,48,CROSS TIMBERS,30,CLAY,77,0,0,0,0,0,0,0,0,0,0,0,0,17074,325224,11460591.43,35058,73.4,33.6856157,-98.2123296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146059.143,9168473.144,0,10314532.29,2068422,12382954.29
2230,CENSUS,2017,YEAR,COUNTY,TEXAS,48,CROSS TIMBERS,30,COMANCHE,93,1060,125500,4422503.335,0,0,0,0,0,0,0,0,0,3103,77466,2729829.828,39747,73.4,31.9130171,-98.527388,1326751.001,3538002.668,0,4864753.669,0,0,0,0,0,0,0,0,0,0,0,0,272982.9828,2183863.862,0,2456846.845,2345073,9666673.514
2231,CENSUS,2017,YEAR,COUNTY,TEXAS,48,CROSS TIMBERS,30,ERATH,143,0,0,0,0,0,0,0,0,0,0,0,0,1401,40371,1422636.511,42250,73.4,32.1954856,-98.2213499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142263.6511,1138109.209,0,1280372.86,2492750,3773122.86
2232,CENSUS,2017,YEAR,COUNTY,TEXAS,48,CROSS TIMBERS,30,MILLS,333,0,0,0,0,0,0,0,0,0,0,0,0,1273,9740,343228.5457,0,73.4,31.4861082,-98.5527272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34322.85457,274582.8366,0,308905.6911,0,308905.6911
2233,CENSUS,2017,YEAR,COUNTY,TEXAS,48,CROSS TIMBERS,30,PARKER,367,21,2100,74002.04784,0,0,0,0,0,0,0,0,0,219,1797,63324.60951,0,73.4,32.77725975,-97.80455987,22200.61435,59201.63827,0,81402.25262,0,0,0,0,0,0,0,0,0,0,0,0,6332.460951,50659.68761,0,56992.14856,0,138394.4012
2234,CENSUS,2017,YEAR,COUNTY,TEXAS,48,CROSS TIMBERS,30,SHACKELFORD,417,0,0,0,0,0,0,0,0,0,0,0,0,5734,67474,2377721.036,15949,73.4,32.7088752,-99.3307616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237772.1036,1902176.829,0,2139948.932,940991,3080939.932
2235,CENSUS,2017,YEAR,COUNTY,TEXAS,48,CROSS TIMBERS,30,WISE,497,16,1600,56382.51264,0,0,0,0,0,0,0,0,0,4317,93657,3300385.616,41730,73.4,33.2139213,-97.6563925,16914.75379,45106.01011,0,62020.7639,0,0,0,0,0,0,0,0,0,0,0,0,330038.5616,2640308.493,0,2970347.054,2462070,5494437.818
2236,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,ANDERSON,1,2416,337470,11892129.09,0,0,0,0,0,0,0,0,0,0,0,0,34225,73.4,31.7819242,-95.6258199,3567638.727,9513703.272,0,13081342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019275,15100617
2237,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,BOWIE,37,3327,511338,18019075.78,0,0,0,0,0,0,0,0,0,2050,105722,3725545.001,31413,73.4,33.4198886,-94.4479626,5405722.734,14415260.62,0,19820983.36,0,0,0,0,0,0,0,0,0,0,0,0,372554.5001,2980436.001,0,3352990.501,1853367,25027340.86
2238,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CASS,67,6,600,21143.44224,0,0,0,0,0,0,0,0,0,0,0,0,14390,73.4,33.0560857,-94.3510366,6343.032672,16914.75379,0,23257.78646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849010,872267.7865
2239,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,FRANKLIN,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13447,73.4,33.2002659,-95.2231752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793373,793373
2240,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HARRISON,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16673,73.4,32.5233959,-94.3982158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983707,983707
2241,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HENDERSON,213,18,330,11628.89323,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4,32.182598,-95.7893178,3488.667969,9303.114584,0,12791.78255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12791.78255
2242,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOPKINS,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48574,73.4,33.1368252,-95.5656578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865866,2865866
2243,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOUSTON,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43780,73.4,29.7589382,-95.3676974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583020,2583020
2244,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,NACOGDOCHES,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4,31.5970503,-94.5927451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,PANOLA,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4,32.1367712,-94.3130073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,RED RIVER,387,484,66444,2341424.794,0,0,0,0,0,0,0,0,0,9016,280104,9870604.575,41734,73.4,33.571979,-95.0429674,702427.4382,1873139.835,0,2575567.273,0,0,0,0,0,0,0,0,0,0,0,0,987060.4575,7896483.66,0,8883544.118,2462306,13921417.39
2247,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,RUSK,401,26,580,20438.66083,0,0,0,0,0,0,0,0,0,0,0,0,25912,73.4,32.051377,-94.7906553,6131.598249,16350.92866,0,22482.52691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528808,1551290.527
2248,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,SHELBY,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4,31.7716364,-94.1301652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,SMITH,423,18,558,19663.40128,0,0,0,0,0,0,0,0,0,0,0,0,27022,73.4,32.3402898,-95.2563971,5899.020384,15730.72102,0,21629.74141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594298,1615927.741
2250,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,TITUS,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18663,73.4,33.2040399,-94.9651725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101117,1101117
2251,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,WOOD,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25489,73.4,32.7577475,-95.3812941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503851,1503851
2252,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,BRAZOS,41,1788,253216,8923096.45,0,0,0,0,0,0,0,0,0,0,0,0,31506,73.4,30.6993189,-96.3497772,2676928.935,7138477.16,0,9815406.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858854,11674260.1
2253,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,FREESTONE,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37208,73.4,31.6924428,-96.1629601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195272,2195272
2254,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,GRIMES,185,0,0,0,0,0,0,0,0,0,0,0,0,900,27000,951454.9008,0,73.4,30.5169334,-95.9943034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95145.49008,761163.9206,0,856309.4107,0,856309.4107
2255,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,HARDIN,199,5,500,17619.5352,0,0,0,0,0,0,0,0,0,0,0,0,5322,73.4,30.3049642,-94.403904,5285.86056,14095.62816,0,19381.48872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313998,333379.4887
2256,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,JASPER,241,17,1020,35943.85181,0,0,0,0,0,0,0,0,0,0,0,0,7739,73.4,30.7485258,-94.000884,10783.15554,28755.08145,0,39538.23699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456601,496139.237
2257,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,LEON,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4,31.2715127,-95.9953382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MADISON,313,2749,318506,11223855.36,0,0,0,0,0,0,0,0,0,0,0,0,29814,73.4,30.9551586,-95.9507234,3367156.608,8979084.288,0,12346240.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759026,14105266.9
2259,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MONTGOMERY,339,21,1830,64487.49883,0,0,0,0,0,0,0,0,0,0,0,0,11993,73.4,30.301949,-95.5065944,19346.24965,51589.99906,0,70936.24871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707587,778523.2487
2260,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,NEWTON,351,29,1740,61315.9825,0,0,0,0,0,0,0,0,0,0,0,0,2768,73.4,30.8118989,-93.740504,18394.79475,49052.786,0,67447.58075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163312,230759.5808
2261,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,POLK,373,14,1400,49334.69856,0,0,0,0,0,0,0,0,0,106,0,0,9360,73.4,30.7642828,-94.8192175,14800.40957,39467.75885,0,54268.16842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552240,606508.1684
2262,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ROBERTSON,395,19593,2789845,98311544.36,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4,31.0339058,-96.5079742,29493463.31,78649235.49,0,108142698.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108142698.8
2263,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SABINE,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218,73.4,31.3325489,-93.8722218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307862,307862
2264,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SAN AUGUSTINE,405,13,620,21848.22365,0,0,0,0,0,0,0,0,0,0,0,0,6967,73.4,31.3970365,-94.1751389,6554.467095,17478.57892,0,24033.04602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411053,435086.046
2265,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,TRINITY,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12866,73.4,31.0834452,-95.1219348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759094,759094
2266,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALKER,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22156,73.4,30.6795741,-95.5522823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307204,1307204
2267,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALLER,473,4399,514235,18121163.37,0,0,0,7330,866716,39313544.39,0,0,0,0,0,0,31565,73.4,29.9443902,-95.9955885,5436349.011,14496930.7,0,19933279.71,0,0,0,0,0,141528759.8,373871807.1,515400567,0,0,0,0,0,0,0,0,1862335,537196181.7
2268,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BURNET,53,0,0,0,0,0,0,0,0,0,0,0,0,23,690,24314.95858,17014,73.4,30.7763939,-98.1700016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431.495858,19451.96686,0,21883.46272,1003826,1025709.463
2269,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,543,37050,1305607.558,418,0,0,0,0,0,0,0,0,22631,709204,24991689.68,12231,73.4,31.3102947,-99.8507578,391682.2674,1044486.046,0,1436168.314,0,0,0,0,0,0,0,0,0,0,0,0,2499168.968,19993351.74,0,22492520.71,721629,24650318.03
2270,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,EDWARDS,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9608,73.4,29.9116617,-100.3457636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566872,566872
2271,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,2351,196897,6938467.245,0,0,0,0,0,0,0,0,0,3522,86795,3058575.115,0,73.4,30.2954086,-98.9086643,2081540.174,5550773.796,0,7632313.97,0,0,0,0,0,0,0,0,0,0,0,0,305857.5115,2446860.092,0,2752717.604,0,10385031.57
2272,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KENDALL,259,360,18000,634303.2672,0,0,0,0,0,0,0,0,0,0,0,0,8972,73.4,29.943885,-98.7258845,190290.9802,507442.6138,0,697733.5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529348,1227081.594
2273,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307,900,38500,1356704.21,0,0,0,0,0,0,0,0,0,27802,742819,26176251.04,16690,73.4,31.1699604,-99.3885277,407011.263,1085363.368,0,1492374.631,0,0,0,0,0,0,0,0,0,0,0,0,2617625.104,20941000.83,0,23558625.94,984710,26035710.57
2274,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,REAGAN,383,4020,143800,5067378.324,0,0,0,0,0,0,0,0,0,3504,80924,2851686.533,7126,73.4,31.3458428,-101.5295291,1520213.497,4053902.659,0,5574116.156,0,0,0,0,0,0,0,0,0,0,0,0,285168.6533,2281349.226,0,2566517.88,420434,8561068.036
2275,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SCHLEICHER,413,0,0,0,0,0,0,0,0,0,0,0,0,672,17378,612384.5654,11229,73.4,30.8791222,-100.5418961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61238.45654,489907.6523,0,551146.1089,662511,1213657.109
2276,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451,2677,318909,11238056.7,0,0,0,0,0,0,0,0,0,17974,524418,18480002.82,0,73.4,31.3782559,-100.4133839,3371417.01,8990445.36,0,12361862.37,0,0,0,0,0,0,0,0,0,0,0,0,1848000.282,14784002.26,0,16632002.54,0,28993864.91
2277,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UPTON,461,600,60000,2114344.224,0,0,0,0,0,0,0,0,0,4480,130459,4597253.885,0,73.4,31.3720387,-102.0386055,634303.2672,1691475.379,0,2325778.646,0,0,0,0,0,0,0,0,0,0,0,0,459725.3885,3677803.108,0,4137528.497,0,6463307.143
2278,CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463,15165,2352983,82916933.59,0,0,0,0,0,0,0,0,0,8628,365732,12888055.7,0,73.4,29.300357,-99.7733181,24875080.08,66333546.87,0,91208626.95,0,0,0,0,0,0,0,0,0,0,0,0,1288805.57,10310444.56,0,11599250.13,0,102807877.1
2279,CENSUS,2017,YEAR,COUNTY,TEXAS,48,LOWER VALLEY,97,CAMERON,61,29631,3380716,119133289.1,0,0,0,0,0,0,10370,372827,372827000,0,0,0,8893,73.4,26.1291189,-97.4134281,35739986.73,95306631.28,0,131046618,0,0,0,0,0,0,0,0,447392400,186413500,1797026140,2430832040,0,0,0,0,524687,2562403345
2280,CENSUS,2017,YEAR,COUNTY,TEXAS,48,LOWER VALLEY,97,HIDALGO,215,41516,4294072,151319105.5,0,0,0,0,0,0,24173,1029870,1029870000,0,0,0,17058,73.4,26.3530256,-98.216445,45395731.65,121055284.4,0,166451016.1,0,0,0,0,0,0,0,0,1235844000,514935000,4963973400,6714752400,0,0,0,0,1006422,6882209838
